1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,16 - Latitude (decimal),17 - Longitude (decimal),59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),58 - Deck Condition Rating,66 - Inventory Rating (US tons)
31,'Nebraska',C008901905P    ,'County Highway Agency',41.4883,-96.2617,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C005512137     ,'County Highway Agency',40.9142,-96.5072,'N','N','6','1',84.9,'N',50.7
31,'Nebraska',C003431720     ,'County Highway Agency',40.299,-96.766,'N','N','6','0',27.6,'N',19.8
31,'Nebraska',C002800610     ,'County Highway Agency',41.365,-96.315,'6','7','N','1',79.4,'6',47.4
31,'Nebraska',C007804910     ,'County Highway Agency',41.0635,-96.4448,'8','8','N','1',91.5,'5',54
31,'Nebraska',C003431725     ,'County Highway Agency',40.3033,-96.765,'5','5','N','1',88.2,'5',51.8
31,'Nebraska',C007813245     ,'County Highway Agency',41.22,-96.3783,'7','6','N','1',32,'5',18.7
31,'Nebraska',C005513920     ,'County Highway Agency',40.795,-96.559,'5','5','N','1',54,'5',32
31,'Nebraska',C005513605     ,'County Highway Agency',40.7986,-96.5576,'5','5','N','0',26.5,'5',18.7
31,'Nebraska',C005514223     ,'County Highway Agency',40.7552,-96.576,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003411430     ,'County Highway Agency',40.4367,-96.71,'5','5','N','1',38.6,'5',24.3
31,'Nebraska',C003405015     ,'County Highway Agency',40.1767,-96.8183,'5','6','N','1',37.5,'5',22
31,'Nebraska',C005502710     ,'County Highway Agency',40.5403,-96.6668,'N','N','7','1',36.4,'N',24.3
31,'Nebraska',S275 16407     ,'State Highway Agency',41.3208,-96.3363,'7','7','N','1',59.5,'7',36.4
31,'Nebraska',SS34D00038     ,'State Highway Agency',40.378,-96.735,'N','N','9','3',110.1,'N',110.1
31,'Nebraska',C007805435     ,'County Highway Agency',41.06,-96.4483,'6','5','N','1',37.5,'5',22
31,'Nebraska',C005500660     ,'County Highway Agency',41.016,-96.4672,'7','7','N','1',50.7,'7',29.8
31,'Nebraska',C003400505     ,'County Highway Agency',40.0396,-96.8777,'5','5','N','1',23.1,'5',14.3
31,'Nebraska',C007814910P    ,'County Highway Agency',41.0922,-96.4352,'7','8','N','1',65,'5',49.6
31,'Nebraska',C002801615     ,'County Highway Agency',41.2917,-96.3504,'N','N','5','0',41.9,'N',36.4
31,'Nebraska',C001124310P    ,'County Highway Agency',41.7813,-96.1389,'6','7','N','1',69.4,'6',40.8
31,'Nebraska',C007815060     ,'County Highway Agency',41.0887,-96.4377,'5','6','N','1',22,'6',13.2
31,'Nebraska',C007822845     ,'County Highway Agency',41.2483,-96.37,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C002800805     ,'County Highway Agency',41.3499,-96.3269,'7','8','N','1',88.2,'7',52.9
31,'Nebraska',C005506445     ,'County Highway Agency',40.596,-96.647,'2','4','N','1',0,'2',0
31,'Nebraska',C002801735     ,'County Highway Agency',41.3864,-96.3114,'4','4','N','1',11,'5',5.5
31,'Nebraska',C007822843     ,'County Highway Agency',41.2481,-96.3719,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C005502715     ,'County Highway Agency',40.5515,-96.6671,'7','7','N','1',55.1,'6',33.1
31,'Nebraska',S091 22483     ,'State Highway Agency',41.5455,-96.2441,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S036 00585     ,'State Highway Agency',41.379,-96.3163,'7','6','N','1',63.9,'7',38.6
31,'Nebraska',C007815055     ,'County Highway Agency',41.0887,-96.4405,'8','8','N','1',34.2,'5',19.8
31,'Nebraska',C005512135     ,'County Highway Agency',40.9142,-96.515,'N','N','7','1',84.9,'N',50.7
31,'Nebraska',C007835510     ,'County Highway Agency',41.2178,-96.3872,'6','5','N','2',11,'5',3.3
31,'Nebraska',S004 15513     ,'State Highway Agency',40.2778,-96.7829,'5','6','N','1',48.5,'4',28.7
31,'Nebraska',C002801610     ,'County Highway Agency',41.2917,-96.3545,'N','N','5','0',41.9,'N',36.4
31,'Nebraska',S034 33251     ,'State Highway Agency',40.8131,-96.5587,'7','7','N','1',70.5,'7',41.9
31,'Nebraska',C005513710     ,'County Highway Agency',40.7921,-96.5678,'6','4','N','1',61.7,'5',37.5
31,'Nebraska',C003421510     ,'County Highway Agency',40.276,-96.7846,'6','5','N','1',25.4,'6',15.4
31,'Nebraska',S080 41238     ,'State Highway Agency',40.9041,-96.521,'8','8','N','3',43,'8',26.5
31,'Nebraska',S077 03005     ,'State Highway Agency',40.3779,-96.7424,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C005515025     ,'County Highway Agency',40.697,-96.609,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003405205     ,'County Highway Agency',40.1613,-96.8329,'N','N','7','3',46.3,'N',36.4
31,'Nebraska',C002801510     ,'County Highway Agency',41.353,-96.3309,'8','8','N','3',58.4,'8',44.1
31,'Nebraska',C003401825     ,'County Highway Agency',40.4067,-96.7317,'6','7','N','0',36.4,'5',24.3
31,'Nebraska',C001114620     ,'County Highway Agency',41.7267,-96.17,'7','6','N','1',48.5,'7',28.7
31,'Nebraska',S006 32680     ,'State Highway Agency',40.9234,-96.5148,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C003410820     ,'County Highway Agency',40.48,-96.7017,'8','8','N','1',67.2,'8',39.7
31,'Nebraska',C003462130     ,'County Highway Agency',40.4283,-96.7233,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C005514535     ,'County Highway Agency',40.9552,-96.5016,'7','6','N','1',54,'6',32
31,'Nebraska',C005501215P    ,'County Highway Agency',40.9652,-96.498,'7','7','N','1',63.9,'7',37.5
31,'Nebraska',C007835520     ,'County Highway Agency',41.2267,-96.3867,'7','8','N','1',51.8,'7',30.9
31,'Nebraska',C003401330     ,'County Highway Agency',40.24,-96.8033,'5','5','N','1',5.5,'5',3.3
31,'Nebraska',C005507015     ,'County Highway Agency',40.5524,-96.673,'N','N','6','1',36.4,'N',24.3
31,'Nebraska',S077 03075     ,'State Highway Agency',40.3879,-96.7424,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003403815     ,'County Highway Agency',40.2629,-96.7946,'5','5','N','1',30.9,'5',18.7
31,'Nebraska',C003406210     ,'County Highway Agency',40.089,-96.8669,'8','8','N','1',63.9,'8',37.5
31,'Nebraska',S080 41204     ,'State Highway Agency',40.9031,-96.5272,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C002801605     ,'County Highway Agency',41.2915,-96.3622,'N','N','7','0',46.3,'N',36.4
31,'Nebraska',C003412617     ,'County Highway Agency',40.35,-96.76,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C008902135     ,'County Highway Agency',41.5483,-96.2517,'8','8','N','1',86,'8',50.7
31,'Nebraska',C003405813     ,'County Highway Agency',40.1183,-96.8567,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003412810     ,'County Highway Agency',40.335,-96.7667,'5','5','N','1',73.9,'5',45.2
31,'Nebraska',C008902140     ,'County Highway Agency',41.5333,-96.2517,'8','8','N','1',81.6,'8',48.5
31,'Nebraska',S077 03928R    ,'State Highway Agency',40.486,-96.705,'7','7','N','1',93.7,'9',56.2
31,'Nebraska',C005514540     ,'County Highway Agency',40.9667,-96.5017,'8','7','N','1',69.4,'7',40.8
31,'Nebraska',C003405010     ,'County Highway Agency',40.1767,-96.8333,'5','5','N','1',37.5,'5',22
31,'Nebraska',S036 00535     ,'State Highway Agency',41.3789,-96.3259,'8','6','N','1',99.2,'6',81.6
31,'Nebraska',S077 03928L    ,'State Highway Agency',40.486,-96.705,'8','7','N','1',93.7,'9',56.2
31,'Nebraska',C005514545     ,'County Highway Agency',40.9677,-96.5019,'7','7','N','1',65,'7',38.6
31,'Nebraska',C003400305     ,'County Highway Agency',40.025,-96.8967,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',SS55G00309     ,'State Highway Agency',40.6251,-96.647,'7','7','N','1',71.7,'7',43
31,'Nebraska',C002801515     ,'County Highway Agency',41.3716,-96.3308,'N','N','8','1',57.3,'N',34.2
31,'Nebraska',C008902620     ,'County Highway Agency',41.509,-96.271,'N','N','9','3',72.8,'N',71.7
31,'Nebraska',C007814840     ,'County Highway Agency',41.1033,-96.445,'7','6','N','1',44.1,'6',26.5
31,'Nebraska',C007805310P    ,'County Highway Agency',41.2167,-96.3968,'7','5','N','1',32,'7',18.7
31,'Nebraska',C008902120P    ,'County Highway Agency',41.545,-96.2558,'8','8','N','1',91.5,'8',55.1
31,'Nebraska',C003402025     ,'County Highway Agency',40.3933,-96.745,'8','8','N','1',62.8,'5',37.5
31,'Nebraska',C008902035     ,'County Highway Agency',41.553,-96.253,'N','N','9','3',47.4,'N',36.4
31,'Nebraska',C003401335     ,'County Highway Agency',40.2556,-96.8033,'5','5','N','1',12.1,'6',6.6
31,'Nebraska',M258522003P    ,'City or Municipal Highway Agency',40.9069,-96.5295,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C007805315P    ,'County Highway Agency',41.2225,-96.3969,'8','5','N','1',16.5,'7',8.8
31,'Nebraska',S064 05635     ,'State Highway Agency',41.3316,-96.3504,'8','7','N','1',70.5,'6',41.9
31,'Nebraska',S075 12479     ,'State Highway Agency',41.6636,-96.2075,'9','9','N','1',51.8,'9',30.9
31,'Nebraska',S064 05561     ,'State Highway Agency',41.322,-96.3555,'8','8','N','1',45.2,'8',26.5
31,'Nebraska',C003401615     ,'County Highway Agency',40.4217,-96.7367,'6','6','N','1',30.9,'5',17.6
31,'Nebraska',S092 46106     ,'State Highway Agency',41.2338,-96.3933,'8','7','N','1',48.5,'6',27.6
31,'Nebraska',C002801520     ,'County Highway Agency',41.3819,-96.3307,'6','5','N','1',55.1,'6',33.1
31,'Nebraska',C001114425     ,'County Highway Agency',41.7417,-96.1746,'7','8','N','1',60.6,'7',36.4
31,'Nebraska',C005503610     ,'County Highway Agency',40.779,-96.587,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C005513715     ,'County Highway Agency',40.8251,-96.5676,'7','7','N','1',46.3,'6',27.6
31,'Nebraska',C008900403P    ,'County Highway Agency',41.6622,-96.2096,'6','5','N','1',37.5,'6',22
31,'Nebraska',C007852685     ,'County Highway Agency',41.2627,-96.3833,'6','6','N','1',17.6,'6',11
31,'Nebraska',C005514770     ,'County Highway Agency',41.0264,-96.483,'N','N','5','0',36.4,'N',24.3
31,'Nebraska',C001134305     ,'County Highway Agency',41.7817,-96.1583,'7','8','N','1',68.3,'7',38.6
31,'Nebraska',C005513820     ,'County Highway Agency',40.7841,-96.586,'N','N','5','0',36.4,'N',24.3
31,'Nebraska',C007804710P    ,'County Highway Agency',41.1,-96.4533,'4','5','N','1',0,'4',0
31,'Nebraska',C005513210     ,'County Highway Agency',40.8275,-96.5691,'7','6','N','1',72.8,'7',41.9
31,'Nebraska',C005511235     ,'County Highway Agency',40.9724,-96.5081,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C008901710P    ,'County Highway Agency',41.505,-96.28,'N','N','9','3',47.4,'N',36.4
31,'Nebraska',C005506440     ,'County Highway Agency',40.5958,-96.6667,'6','5','N','1',70.5,'5',41.9
31,'Nebraska',C008932515     ,'County Highway Agency',41.66,-96.2133,'8','8','N','1',83.8,'8',49.6
31,'Nebraska',C005502720     ,'County Highway Agency',40.5957,-96.6674,'6','5','N','1',75,'5',45.2
31,'Nebraska',S092 46087     ,'State Highway Agency',41.2338,-96.397,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C005502930     ,'County Highway Agency',40.6422,-96.6481,'N','N','7','1',36.4,'N',24.3
31,'Nebraska',C007814835     ,'County Highway Agency',41.1032,-96.4544,'3','4','N','2',14.3,'6',9.9
31,'Nebraska',C002801525     ,'County Highway Agency',41.3914,-96.3307,'8','8','N','1',84.9,'7',45.2
31,'Nebraska',S006 32557     ,'State Highway Agency',40.9131,-96.5343,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',S080 41134     ,'State Highway Agency',40.8999,-96.54,'8','8','N','3',83.8,'8',54
31,'Nebraska',M270002805P    ,'City or Municipal Highway Agency',41.245,-96.3933,'8','7','N','0',36.4,'7',24.3
31,'Nebraska',C005504107P    ,'County Highway Agency',40.9122,-96.5359,'6','7','N','1',51.8,'6',30.9
31,'Nebraska',C003400620     ,'County Highway Agency',40.495,-96.7117,'5','5','N','1',55.1,'5',33.1
31,'Nebraska',C003400507     ,'County Highway Agency',40.0957,-96.8785,'N','N','6','0',41.9,'N',36.4
31,'Nebraska',C003400510     ,'County Highway Agency',40.0957,-96.8785,'8','8','N','1',78.3,'8',38.6
31,'Nebraska',C005502505     ,'County Highway Agency',40.5577,-96.6857,'5','5','N','1',25.4,'5',15.4
31,'Nebraska',C001105010P    ,'County Highway Agency',41.69,-96.2033,'8','7','N','1',47.4,'7',27.6
31,'Nebraska',U142514221     ,'City or Municipal Highway Agency',40.7552,-96.6031,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C007815050     ,'County Highway Agency',41.0886,-96.462,'5','5','N','1',14.3,'5',7.7
31,'Nebraska',C008921013P    ,'County Highway Agency',41.6217,-96.2333,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S004 15408     ,'State Highway Agency',40.2833,-96.8015,'6','7','N','1',54,'4',32
31,'Nebraska',C005530435     ,'County Highway Agency',41.0306,-96.4871,'7','7','N','1',46.3,'7',26.5
31,'Nebraska',S075 12533     ,'State Highway Agency',41.6705,-96.2128,'9','9','N','1',29.8,'9',17.6
31,'Nebraska',C005503620     ,'County Highway Agency',40.7958,-96.587,'N','N','7','3',55.1,'N',41.9
31,'Nebraska',C005524120     ,'Town or Township Highway Agency',40.914,-96.5374,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C003405610     ,'County Highway Agency',40.1321,-96.8648,'N','N','7','1',46.3,'N',36.4
31,'Nebraska',C002810210     ,'County Highway Agency',41.39317,-96.3332,'8','8','N','3',48.5,'8',37.5
31,'Nebraska',C005504110P    ,'County Highway Agency',40.9323,-96.5306,'N','N','7','1',36.4,'N',24.3
31,'Nebraska',C003403620     ,'County Highway Agency',40.2767,-96.8067,'5','5','N','1',49.6,'5',29.8
31,'Nebraska',C007822840     ,'County Highway Agency',41.2483,-96.3961,'5','6','N','1',18.7,'6',11
31,'Nebraska',S077 03378R    ,'State Highway Agency',40.4317,-96.7421,'8','8','N','1',82.7,'9',48.5
31,'Nebraska',S077 03378L    ,'State Highway Agency',40.4317,-96.7423,'8','8','N','1',82.7,'9',48.5
31,'Nebraska',U142513207     ,'City or Municipal Highway Agency',40.8277,-96.576,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C002811305     ,'County Highway Agency',41.3627,-96.3488,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',U142513305     ,'City or Municipal Highway Agency',40.7584,-96.6061,'N','N','7','0',46.3,'N',36.4
31,'Nebraska',C005511230     ,'County Highway Agency',40.9724,-96.5163,'7','7','N','1',45.2,'7',26.5
31,'Nebraska',C003404620     ,'County Highway Agency',40.205,-96.8383,'N','N','7','0',37.5,'N',36.4
31,'Nebraska',C003400515     ,'County Highway Agency',40.1091,-96.8787,'5','5','N','1',43,'7',26.5
31,'Nebraska',C005532625     ,'County Highway Agency',40.8708,-96.5605,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S080 41079     ,'State Highway Agency',40.8967,-96.5496,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C007823670     ,'County Highway Agency',41.1905,-96.4244,'6','5','N','1',15.4,'7',8.8
31,'Nebraska',M258524125     ,'City or Municipal Highway Agency',40.92,-96.54,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C007814055     ,'County Highway Agency',41.1617,-96.4383,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',S006 32476     ,'State Highway Agency',40.9064,-96.547,'N','N','8','0',47.4,'N',36.4
31,'Nebraska',C005504115P    ,'County Highway Agency',40.9452,-96.5306,'7','7','N','1',61.7,'7',37.5
31,'Nebraska',C007825120     ,'County Highway Agency',41.1933,-96.425,'8','8','N','1',51.8,'5',30.9
31,'Nebraska',C007812465     ,'County Highway Agency',41.2767,-96.39,'6','3','N','1',45.2,'5',26.5
31,'Nebraska',S036 00429     ,'State Highway Agency',41.3788,-96.3462,'N','N','8','3',73.9,'N',57.3
31,'Nebraska',C001124240     ,'County Highway Agency',41.7561,-96.1845,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',U1425J5515     ,'City or Municipal Highway Agency',40.7619,-96.6097,'N','N','7','0',46.3,'N',36.4
31,'Nebraska',C007805330     ,'County Highway Agency',41.2417,-96.4067,'7','7','N','1',66.1,'5',38.6
31,'Nebraska',U1425L6515     ,'City or Municipal Highway Agency',40.8158,-96.5878,'N','N','6','0',46.3,'N',36.4
31,'Nebraska',C005504117P    ,'County Highway Agency',40.9515,-96.5304,'N','N','8','1',36.4,'N',24.3
31,'Nebraska',C003405810     ,'County Highway Agency',40.1183,-96.88,'7','7','N','1',73.9,'7',44.1
31,'Nebraska',C007842680     ,'County Highway Agency',41.2633,-96.3983,'8','8','N','1',99.2,'8',75
31,'Nebraska',C002811308     ,'County Highway Agency',41.3791,-96.3488,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C005521020     ,'County Highway Agency',40.9869,-96.5164,'N','N','6','1',36.4,'N',24.3
31,'Nebraska',C002811310     ,'County Highway Agency',41.381,-96.3488,'6','6','N','1',48.5,'6',28.7
31,'Nebraska',C005502950     ,'County Highway Agency',40.676,-96.6484,'N','N','7','1',36.4,'N',24.3
31,'Nebraska',C003420715     ,'County Highway Agency',40.17,-96.86,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C005503110     ,'City or Municipal Highway Agency',40.7303,-96.6258,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',S006 32436     ,'State Highway Agency',40.9031,-96.5533,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C005502725     ,'County Highway Agency',40.6382,-96.6675,'N','N','5','0',36.4,'N',24.3
31,'Nebraska',C003403810     ,'County Highway Agency',40.2629,-96.824,'6','6','N','2',19.8,'6',12.1
31,'Nebraska',C005521015     ,'County Highway Agency',40.9869,-96.5199,'7','6','N','1',47.4,'7',27.6
31,'Nebraska',C003401120     ,'County Highway Agency',40.2703,-96.8222,'5','5','N','1',17.6,'4',9.9
31,'Nebraska',C003412420     ,'County Highway Agency',40.3633,-96.7833,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C007824655     ,'County Highway Agency',41.1183,-96.465,'5','5','N','1',0,'8',0
31,'Nebraska',C001103905P    ,'County Highway Agency',41.7847,-96.1776,'7','7','N','1',47.4,'5',27.6
31,'Nebraska',C003406010     ,'County Highway Agency',40.1033,-96.8917,'6','7','N','1',36.4,'6',25.4
31,'Nebraska',U142503112     ,'City or Municipal Highway Agency',40.7411,-96.6253,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C002800605     ,'County Highway Agency',41.3665,-96.368,'6','6','N','1',60.6,'6',36.4
31,'Nebraska',C005519255P    ,'City or Municipal Highway Agency',40.811,-96.596,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C003462135     ,'County Highway Agency',40.5083,-96.7233,'5','5','N','1',43,'5',26.5
31,'Nebraska',C008902410     ,'County Highway Agency',41.524,-96.292,'N','N','9','3',47.4,'N',36.4
31,'Nebraska',C007812460     ,'County Highway Agency',41.2767,-96.3983,'5','4','N','1',57.3,'4',34.2
31,'Nebraska',S075 12649     ,'State Highway Agency',41.6853,-96.2227,'8','8','N','1',48.5,'7',28.7
31,'Nebraska',C005502305     ,'County Highway Agency',40.5545,-96.7047,'5','5','N','1',40.8,'5',24.3
31,'Nebraska',C005543030     ,'County Highway Agency',40.8424,-96.5835,'6','7','N','1',59.5,'6',36.4
31,'Nebraska',C003405605     ,'County Highway Agency',40.1321,-96.8809,'5','5','N','1',29.8,'5',17.6
31,'Nebraska',C001144020     ,'County Highway Agency',41.7706,-96.1866,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C007805270     ,'County Highway Agency',41.0733,-96.4867,'7','6','N','1',48.5,'5',28.7
31,'Nebraska',SS55G00152     ,'State Highway Agency',40.6248,-96.6768,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C002801205P    ,'Other Local Agencies',41.3109,-96.3856,'5','6','N','1',45.2,'5',26.5
31,'Nebraska',C005513725     ,'County Highway Agency',40.8842,-96.5675,'6','5','N','1',28.7,'6',16.5
31,'Nebraska',C002800205P    ,'County Highway Agency',41.3867,-96.3533,'6','6','N','1',59.5,'5',36.4
31,'Nebraska',C002705905     ,'County Highway Agency',41.3983,-96.3483,'7','7','N','1',55.1,'6',33.1
31,'Nebraska',C007804505     ,'County Highway Agency',41.0839,-96.4829,'9','9','N','1',3.3,'9',2.2
31,'Nebraska',C003411215     ,'County Highway Agency',40.4517,-96.75,'5','5','N','1',30.9,'6',18.7
31,'Nebraska',C004804705     ,'County Highway Agency',40.0067,-96.935,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C005522405     ,'County Highway Agency',40.88529,-96.56834,'N','N','7','3',72.8,'N',56.2
31,'Nebraska',C005501825     ,'County Highway Agency',40.9288,-96.5495,'6','7','N','1',59.5,'7',36.4
31,'Nebraska',C005502730     ,'County Highway Agency',40.6504,-96.6673,'7','6','N','1',43,'7',25.4
31,'Nebraska',C008921910P    ,'County Highway Agency',41.6141,-96.2564,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',U142514410     ,'City or Municipal Highway Agency',40.7408,-96.6278,'N','N','7','3',59.5,'N',46.3
31,'Nebraska',SS55F00229     ,'State Highway Agency',40.658,-96.665,'7','7','N','1',90.4,'7',54
31,'Nebraska',C005502705P    ,'County Highway Agency',40.6749,-96.658,'6','4','N','1',56.2,'6',33.1
31,'Nebraska',U142524005     ,'City or Municipal Highway Agency',40.7694,-96.6186,'N','N','6','0',46.3,'N',36.4
31,'Nebraska',C007804303     ,'County Highway Agency',41.0461,-96.5022,'6','6','N','1',28.7,'4',17.6
31,'Nebraska',S077 04398     ,'State Highway Agency',40.5539,-96.7099,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',SS55G00133     ,'State Highway Agency',40.6248,-96.6805,'8','7','N','1',61.7,'5',37.5
31,'Nebraska',C003400310     ,'County Highway Agency',40.1067,-96.8967,'8','8','N','1',59.5,'8',36.4
31,'Nebraska',C002705910     ,'County Highway Agency',41.4067,-96.3483,'7','7','N','1',41.9,'6',25.4
